,id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
79524,339879,0.0,if they get the gear off they should report what sort of fishing gear it is and if it the type used in the state or if it is more likely a foreign type of fishing gear most alaskan fishermen women are generally pretty careful about dumping leaving their gear as it could come around and get caught back up in their own fishing gear later on and they do not want that headache i wonder if this might be from an illegal fishing outfit ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-06 02:46:18.158702+00,21,,138124,approved,0,0,0,1,0,0.0,10,4
79790,340203,0.0,well coming a little late to the party are not you senator begich ? pointing fingers changing the debate etc is wonderful from the back  end of the event where were you for the past   months ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-06 16:14:21.704215+00,21,,138144,approved,0,0,0,1,0,0.0,0,4
80336,340847,0.16666666666666666,i do not know how trump sees them but that is a definite definition of leaze in my dictionary there was a time in my life when i was forced to provide information to the media public jobs are like that sometimes  i learned the hard way that either through ignorance bias or incompetence or a mixture of all three they were incapable of providing accurate reporting of what i said i finally put out written press releases which i then refused to speak about or respond to any questions whatsoever the result ? they then left out material information from my press releases which then provided inaccurate and misleading information as a result i have absolutely no faith in the knowledge competence integrity or lack of bias by any media source of which i am aware then or since ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-07 02:50:24.841720+00,13,340372.0,138156,approved,0,0,0,0,0,0.0,0,6
80381,340898,0.0,cydney just laugh at the guy or gal or what ever it is the rants are fun to read ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-07 03:33:18.156066+00,21,340753.0,138146,approved,0,0,0,0,0,0.0,0,4
80822,341449,0.0,surprised to find morris fireside in cannon beach did not make the list top of mine ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-07 17:31:08.378418+00,6,,138228,approved,0,0,0,1,0,0.0,0,4
83118,344353,0.0,when the global warmers stop hyperventilating there will be a lot less co  released into the atmosphere once we find another uninhabited earth in our exact orbit to test and compare against our earth then agw may then gain traction as credible or not until then all we have is a government funded theory of which skepticism is prohibited ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-09 19:13:12.504373+00,21,,138380,approved,0,0,0,0,0,0.0,0,4
83538,344853,0.2,so it actually another fit of disrespect ,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-10 01:32:14.889460+00,13,344832.0,138415,rejected,0,0,0,0,0,0.0,4,5
83836,345222,0.0,lynn willis  i am having as much trouble with this decision as you are the walker gas line was always destined for valdez with the help of jim whitaker and of course the dep chief of staff john posey former manager of valdez marty rutherford is yet another valdezite and life time friend of walker strong will can be an admirable thing in a person but the tyranny of the willful does untold harm the pfd and the pf are under attack by the governor to what end ? there are billion and billions in that coffer and a gas line of the magnitude the executive branch envisions may well break us completely if it a good thing the private sector would be clamoring to build it where are they ? ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-10 06:49:05.468851+00,21,,138435,approved,0,0,0,8,0,0.0,0,4
84875,346408,0.0,so much for manmade global warming due to co  emissions gonna be tough to melt all the arctic ice if it does not quit snowing on it cheers  ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-11 15:25:02.653372+00,21,,138537,approved,0,0,0,0,0,0.0,0,4
85049,346604,0.0,looks like somebody got out of jail ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-11 18:10:09.374258+00,13,343047.0,138351,approved,0,0,0,0,0,0.0,0,4
85936,347602,0.0,agreed mankind is deeply flawed i am a nevertrump person so i do not look to him for anything all i am saying is terrorism may well determine the outcome ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-12 18:24:48.076007+00,13,347406.0,138614,approved,0,0,0,0,0,0.0,0,4
86066,347741,0.5,point taken islamic terrorists are sinister and dangerous ,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-12 20:22:25.580735+00,13,347733.0,138614,approved,0,0,0,2,0,0.0,10,10
89549,352215,0.0,identify the village you claim to live in who the tribal council members are and identify who the tribal leaders were at last years afn convention you are beginning to sound like you are one of the offenders are you ? is that why you are mouthing off against your own so  called village members ? i do not believe for a moment that you live in a village if you did someone in the village would know your name and then the entire village would ostracize you that i am sure ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-16 02:09:12.500819+00,21,352189.0,138812,rejected,0,0,0,0,0,0.0,4,4
90563,353369,0.0,he already is he lives on the east coast and still trolls back in alaska ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-16 22:05:00.484593+00,21,353136.0,138914,approved,0,0,0,1,0,0.0,0,4
91013,353875,0.0,you had me going i always enjoy your comments and rarely disagree with your ideas but this one got me ! good job ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-17 03:54:52.314299+00,21,353837.0,138979,approved,0,0,0,2,0,0.0,0,4
91089,353963,0.0,democrats have done their fair share do not look at parties look at people do not look at parties look at issues vote accordingly walker the one that wants to take the pfd ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-17 05:24:35.082680+00,21,353672.0,138984,approved,0,0,0,5,0,0.0,0,4
91343,354264,0.16666666666666666,no i agree easier only in the sense that if they wanted to call up a player at the drop of a hat they at least would not have to fly across the country between the fickle fans and the decrepit sully this would be the siberia of the ahl also vancouver is currently locked into a multi year deal with utica if they do end up moving west it wo not be for a few years ,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-17 15:47:59.053607+00,21,354251.0,138969,approved,0,0,0,1,0,0.0,0,6
92562,355722,0.0,we used to use them like reeds and go underwater and breathe thru the stems ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-18 19:43:19.370759+00,21,354343.0,138983,approved,0,0,0,0,0,0.0,0,4
93983,357429,0.16666666666666666,cut spending cut spending cut spending,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-20 03:54:17.641064+00,21,357298.0,139153,approved,0,0,0,8,0,0.0,0,6
94247,357732,0.0,to a large degree that true but read this report referenced in the guest viewpoint : https : trusttheneighbors files wordpress com     mudsubgroupfinalreport dec recommendations pdf   paul,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-20 13:47:22.586297+00,13,357719.0,139178,approved,0,0,0,0,0,0.0,0,4
94376,357874,0.5,as usual the article had no real information no facts or evidence mentioned just the women claim and nothing else what a worthless use of space ,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-20 16:54:19.145715+00,13,,139181,approved,0,0,0,0,0,0.0,4,10
96427,360221,0.0,i bet the odds are good that this equipment is nowhere near this area anymore it not likely that the thieves drove it away under its own power it more likely that they put it on the back of a truck and hightailed it out of town ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-22 15:55:16.963937+00,13,,139336,approved,0,0,0,0,0,0.0,0,4
101108,365721,0.0,impressive ! congratulations to all of the hard  working journalists at civil beat ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-26 22:08:42.115024+00,22,,139870,approved,0,0,0,1,0,0.0,0,4
102213,367099,0.0,no ebonyeyes used the proper word gantlet instead of the word to describe a glove : gauntlet so i commended them ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-28 03:22:22.564869+00,13,367093.0,140163,approved,0,0,0,1,0,0.0,0,4
103723,369057,0.3714285714285713,the thief has struck every household in alaska all you that voted for this thief should look in the mirror and blame yourselves ,0.028571428571428567,0.028571428571428567,0.0,0.32857142857142857,0.057142857142857134,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-29 18:16:06.058502+00,21,,140330,approved,0,0,0,14,0,0.0,0,70
104998,370573,0.0,this dead horse has been beaten for so long it is not even hamburger anymore ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30 16:48:19.390475+00,21,,140374,approved,0,0,0,0,0,0.0,0,4
106184,372017,0.0,how much have the bodies of water warmed in the last   years ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-01 19:01:12.422416+00,13,371610.0,140445,approved,0,0,0,0,0,0.0,0,4
106805,372731,0.16666666666666666,check your spelling and your math,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-02 11:49:54.069918+00,13,372434.0,140514,approved,0,0,0,1,0,0.0,0,6
108577,374980,0.0,globalstar is unreliable at best and generally completely useless in central and northern alaska the iridium system works globalstar coverage maps almost got this guy killed ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-04 19:35:37.839423+00,21,,140568,approved,0,0,0,0,0,0.0,0,4
109776,376392,0.0,why ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-06 00:46:22.792400+00,21,376379.0,140721,approved,0,0,0,0,0,0.0,0,4
110456,377286,0.0,better story would be hiker bites bear and runs away ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-06 18:39:36.327848+00,21,,140740,approved,0,0,0,0,0,0.0,0,4
110722,377607,0.0,kyle i am with you stop the madness cut massive government cut government hand outs pfd welfare to just barely a survival security net that is very uncomfortable to live on no means testing meaning you get it whether you work or not so people are encouraged to work pride should be in work and independence self sufficiency not in how well you game the welfare system everyone needs to produce goods or services of actual value for this self governance experiment to work ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-06 22:19:39.035194+00,21,376950.0,140769,approved,0,0,0,1,0,0.0,0,4
111596,378651,0.0,that called cookin the books ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-07 19:34:05.581617+00,21,,140863,approved,0,0,0,1,0,0.0,0,4
112471,379664,0.6,what a ridiculous statement it actually goes beyond that level but the algorithms would kick out the proper description ,0.0,0.1,0.0,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-08 16:17:29.750545+00,13,379435.0,140905,approved,0,0,0,3,0,0.0,0,10
113686,381092,0.0,thank you once again representative gara for laying out in easily understood terms just what sb  is costing the state governor walker called for revising the current oil tax subsidy structure as one plank of his multi faceted and quite balanced proposal submitted to the legislature in january that balanced plan was ignored or rejected and so far only the restructuring of the pfd has been passed by the gop controlled senate ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-09 18:07:28.253699+00,21,,140996,approved,0,0,0,4,0,0.0,0,4
114677,382321,0.0,cable cord ? cord ? sheesh,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-10 19:41:12.567837+00,13,,141089,approved,0,0,0,1,0,0.0,0,4
115841,383675,0.0,star trek original series had excellent writing star trek next generation had sir patrick stewart star wars had alec guiness and killed him off in the first episode ! stosstngsw ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-06 17:08:50.653411+00,25,,141164,approved,0,0,0,0,0,0.0,0,4
117097,385163,0.0,just with the monthly bump in what he received pays for it ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-12 21:16:23.573408+00,13,385141.0,141241,approved,0,0,0,4,0,0.0,0,4
117717,385943,0.0,i support tim wiper am an interested local senior who would not mind living in his project furthermore rest haven is a fine place very pretty ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-13 12:43:27.256470+00,13,,141092,approved,0,0,0,0,0,0.0,0,4
118191,386601,0.2,embezzlement plain and simple charge her and put it on her criminal record as residents we should expect nothing less but we know how the system works the das are all bought and paid for too ,0.0,0.2,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-13 20:15:13.565086+00,21,,141273,approved,0,0,0,3,0,0.0,0,5
120230,389099,0.2,no doubt that the brotherhood of peace and religion aka islam behind this ,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-15 16:49:21.296750+00,21,,141486,approved,0,0,0,2,0,0.0,10,5
122584,391896,0.0,sad having read this article and all the comments to date not one mention of tending to the sting other than pulling out the stinger if it visible and that is only a first step so should you get stung by one of these critters i recommend the following : first tomorrow buy something called drawing salve a company called prid makes a drawing salve and i found it on the shelves at the walgreen in soldotna so you might try a walgreen first fred meyer did not have it  keep it on hand at home car camper wherever as soon as you get stung pull out the stinger if you can see it and then put a good glob of drawing salve on the wound lie down or relax if possible stop moving around and let the drawing salve go to work : it literally pulls the poison out of the wound and into the salve wipe off the salve after half an hour or so and put on another glob do that until you feel the pain subsiding continued in next previous ?  comment box ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-18 07:43:52.981156+00,21,,141538,approved,0,0,0,0,0,0.0,0,4
123229,392683,0.0,has mr isaacs been fired yet ? would not his boss have directed him to cooperate in the inquiry ? would not he be insubordinate if he refused ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-19 00:35:03.316634+00,6,,141715,approved,0,0,0,0,0,0.0,0,4
